player_id,from_club_id,to_club_id,transfer_date,year
376856,1148,1071,2024-01-22,2024
397099,80,2671,2024-01-22,2024
420465,1082,506,2024-01-22,2024
500054,294,533,2024-01-22,2024
622410,3592,61825,2024-01-22,2024
625144,3592,61825,2024-01-22,2024
655006,1041,631,2024-01-22,2024
708454,2282,968,2024-01-22,2024
723835,1237,499,2024-01-22,2024
769063,5,3302,2024-01-22,2024
842718,7378,1063,2024-01-22,2024
162029,762,940,2024-01-21,2024
190289,80,105,2024-01-21,2024
263380,533,60,2024-01-21,2024
557614,167,618,2024-01-21,2024
80702,1519,2553,2024-01-20,2024
190289,589,80,2024-01-20,2024
329722,1075,683,2024-01-20,2024
334557,294,683,2024-01-20,2024
339501,601,3302,2024-01-20,2024
361264,114,2381,2024-01-20,2024
371013,385,3008,2024-01-20,2024
419828,443,60949,2024-01-20,2024
567129,276,6574,2024-01-20,2024
29391,43,1241,2024-01-19,2024
59543,43,987,2024-01-19,2024
197751,1047,749,2024-01-19,2024
203869,2759,2451,2024-01-19,2024
208166,3522,265,2024-01-19,2024
225122,543,1050,2024-01-19,2024
248219,2832,10484,2024-01-19,2024
249747,3999,14589,2024-01-19,2024
324861,533,105,2024-01-19,2024
357917,338,385,2024-01-19,2024
358032,276,6195,2024-01-19,2024
361264,6646,114,2024-01-19,2024
374954,24,167,2024-01-19,2024
461963,2420,1455,2024-01-19,2024
622380,1003,631,2024-01-19,2024
633753,43,124,2024-01-19,2024
647376,1071,2578,2024-01-19,2024
707274,1049,366,2024-01-19,2024
925584,410,724,2024-01-19,2024
188888,89,681,2024-01-18,2024
225122,294,543,2024-01-18,2024
264848,3325,3268,2024-01-18,2024
315332,39,44,2024-01-18,2024
357917,58,338,2024-01-18,2024
371142,44,903,2024-01-18,2024
390125,1091,6676,2024-01-18,2024
392966,800,8970,2024-01-18,2024
424900,1031,1032,2024-01-18,2024
441170,114,417,2024-01-18,2024
489611,506,458,2024-01-18,2024
537956,3385,47,2024-01-18,2024
564451,6676,2687,2024-01-18,2024
659225,2778,5724,2024-01-18,2024
812625,6574,1038,2024-01-18,2024
910905,1041,54189,2024-01-18,2024
1018259,157,1041,2024-01-18,2024
58267,1075,979,2024-01-17,2024
86097,1083,1124,2024-01-17,2024
157373,2740,55686,2024-01-17,2024
167859,6646,1627,2024-01-17,2024
242813,252,3522,2024-01-17,2024
282429,148,1148,2024-01-17,2024
334835,398,380,2024-01-17,2024
346478,167,148,2024-01-17,2024
391065,989,6195,2024-01-17,2024
397225,6195,380,2024-01-17,2024
406806,380,252,2024-01-17,2024
418891,61825,26459,2024-01-17,2024
424900,1032,1031,2024-01-17,2024
462833,3426,1177,2024-01-17,2024
489611,749,506,2024-01-17,2024
682032,410,506,2024-01-17,2024
748838,10690,85465,2024-01-17,2024
796739,2431,1301,2024-01-17,2024
25508,417,6646,2024-01-16,2024
131506,2381,7160,2024-01-16,2024
811778,985,294,2024-01-16,2024
844299,273,1416,2024-01-16,2024
44726,2414,443,2024-01-15,2024
183293,989,180,2024-01-15,2024
313691,2832,83678,2024-01-15,2024
383008,68608,3268,2024-01-15,2024
392777,603,703,2024-01-15,2024
485588,200,192,2024-01-15,2024
551007,603,2759,2024-01-15,2024
607224,985,368,2024-01-15,2024
635336,1010,1158,2024-01-15,2024
757272,371,987,2024-01-15,2024
873535,141,820,2024-01-15,2024
235339,964,41231,2024-01-14,2024
248271,36,3209,2024-01-14,2024
295024,36,265,2024-01-14,2024
307052,167,41,2024-01-14,2024
433818,3008,1132,2024-01-14,2024
726036,18303,3592,2024-01-14,2024
811778,16795,985,2024-01-14,2024
73926,276,430,2024-01-13,2024
187809,200,235,2024-01-13,2024
259953,5,36,2024-01-13,2024
344565,2698,2741,2024-01-13,2024
449151,5,252,2024-01-13,2024
787232,631,1132,2024-01-13,2024
817969,2410,2741,2024-01-13,2024
1045568,61825,6992,2024-01-13,2024
163053,3205,3209,2024-01-12,2024
288259,202,385,2024-01-12,2024
398808,276,16795,2024-01-12,2024
449151,252,5,2024-01-12,2024
469787,252,141,2024-01-12,2024
485585,631,16,2024-01-12,2024
505194,350,1003,2024-01-12,2024
510241,449,6646,2024-01-12,2024
550957,371,465,2024-01-12,2024
568698,738,290,2024-01-12,2024
668268,995,11,2024-01-12,2024
817665,3329,2995,2024-01-12,2024
951439,10690,26459,2024-01-12,2024
39983,89,36,2024-01-11,2024
84435,533,89,2024-01-11,2024
99227,2239,6646,2024-01-11,2024
157543,449,6646,2024-01-11,2024
175722,148,27,2024-01-11,2024
196524,589,7160,2024-01-11,2024
206225,3057,762,2024-01-11,2024
357163,1091,3329,2024-01-11,2024
401173,985,16,2024-01-11,2024
412943,1090,798,2024-01-11,2024
431811,683,12,2024-01-11,2024
483348,148,252,2024-01-11,2024
534084,430,380,2024-01-11,2024
559333,798,610,2024-01-11,2024
568559,252,148,2024-01-11,2024
668183,1269,621,2024-01-11,2024
787232,89,631,2024-01-11,2024
804661,347,1095,2024-01-11,2024
851804,336,2425,2024-01-11,2024
1141628,2381,1148,2024-01-11,2024
136184,3840,114,2024-01-10,2024
248931,83678,63007,2024-01-10,2024
386914,124,200,2024-01-10,2024
438311,3385,4603,2024-01-10,2024
539134,5,2919,2024-01-10,2024
549013,2420,2425,2024-01-10,2024
559263,31,3008,2024-01-10,2024
562484,61825,39097,2024-01-10,2024
569384,46,368,2024-01-10,2024
586659,18,467,2024-01-10,2024
697728,932,2696,2024-01-10,2024
743386,157,1041,2024-01-10,2024
758845,61825,3592,2024-01-10,2024
851804,190,336,2024-01-10,2024
24202,3268,3325,2024-01-09,2024
170527,23826,148,2024-01-09,2024
248931,60551,83678,2024-01-09,2024
260166,1123,703,2024-01-09,2024
334440,16704,964,2024-01-09,2024
380554,49364,39097,2024-01-09,2024
387234,3522,749,2024-01-09,2024
450218,1096,3508,2024-01-09,2024
503988,601,703,2024-01-09,2024
532541,543,512,2024-01-09,2024
539134,749,5,2024-01-09,2024
621910,3385,47,2024-01-09,2024
654415,1082,3524,2024-01-09,2024
742611,820,3209,2024-01-09,2024
748505,9010,3948,2024-01-09,2024
835410,465,1519,2024-01-09,2024
144128,6646,1531,2024-01-08,2024
247377,1025,8970,2024-01-08,2024
443338,2420,2423,2024-01-08,2024
463613,520,415,2024-01-08,2024
617074,23826,3709,2024-01-08,2024
631007,276,5,2024-01-08,2024
654872,24,4,2024-01-08,2024
656441,114,244,2024-01-08,2024
670847,681,417,2024-01-08,2024
728982,2759,1110,2024-01-08,2024
731491,2919,46,2024-01-08,2024
738478,383,723,2024-01-08,2024
817180,415,1095,2024-01-08,2024
369567,543,24,2024-01-07,2024
692737,89,35,2024-01-07,2024
697728,2696,932,2024-01-07,2024
481692,1091,3060,2024-01-06,2024
890290,506,12,2024-01-06,2024
228948,379,162,2024-01-05,2024
250153,380,6195,2024-01-05,2024
260841,1003,512,2024-01-05,2024
313097,968,1455,2024-01-05,2024
426192,1050,350,2024-01-05,2024
502289,601,1455,2024-01-05,2024
638793,2282,46,2024-01-05,2024
168471,3057,1245,2024-01-04,2024
282429,985,148,2024-01-04,2024
384060,1041,995,2024-01-04,2024
483348,399,148,2024-01-04,2024
691892,24,4,2024-01-04,2024
729814,610,347,2024-01-04,2024
730484,167,127,2024-01-04,2024
852024,350,995,2024-01-04,2024
862972,3911,1147,2024-01-04,2024
78819,924,369,2024-01-03,2024
323167,1050,5,2024-01-03,2024
337799,1053,2423,2024-01-03,2024
342226,167,618,2024-01-03,2024
371814,371,31,2024-01-03,2024
387355,2760,987,2024-01-03,2024
457859,8970,19,2024-01-03,2024
503679,370,31,2024-01-03,2024
568005,1237,677,2024-01-03,2024
691892,4,24,2024-01-03,2024
701011,987,1110,2024-01-03,2024
743600,703,631,2024-01-03,2024
237666,252,969,2024-01-02,2024
257448,162,683,2024-01-02,2024
503075,276,800,2024-01-02,2024
535740,2921,1390,2024-01-02,2024
690924,7179,6912,2024-01-02,2024
158799,475,157,2024-01-01,2024
284883,720,683,2024-01-01,2024
286384,114,1050,2024-01-01,2024
288255,985,24,2024-01-01,2024
307053,61825,49364,2024-01-01,2024
324344,3,265,2024-01-01,2024
400489,6195,23826,2024-01-01,2024
486083,1083,14589,2024-01-01,2024
505653,543,124,2024-01-01,2024
524791,2741,71985,2024-01-01,2024
535974,932,49702,2024-01-01,2024
550550,294,583,2024-01-01,2024
568005,984,1237,2024-01-01,2024
614700,1132,511,2024-01-01,2024
621397,2410,49702,2024-01-01,2024
647376,2578,1071,2024-01-01,2024
654117,2741,2410,2024-01-01,2024
849429,677,1241,2024-01-01,2024
176412,63007,3592,2023-12-31,2023
330085,683,703,2023-12-31,2023
343151,63007,18303,2023-12-31,2023
479019,3349,1063,2023-12-31,2023
526578,6992,53646,2023-12-31,2023
531925,22110,2778,2023-12-31,2023
550550,583,294,2023-12-31,2023
559263,23826,31,2023-12-31,2023
584548,60949,2441,2023-12-31,2023
614700,2578,1132,2023-12-31,2023
711382,1108,681,2023-12-31,2023
750886,467,1095,2023-12-31,2023
670883,677,148,2023-12-27,2023
800177,7378,2423,2023-12-20,2023
947360,1416,162,2023-11-01,2023
357658,512,989,2023-10-27,2023
745202,162,595,2023-10-23,2023
387355,987,2760,2023-09-30,2023
330060,338,3999,2023-09-16,2023
537467,987,2671,2023-09-16,2023
55605,868,3205,2023-09-15,2023
79110,449,2381,2023-09-15,2023
82130,868,2293,2023-09-15,2023
90959,7775,820,2023-09-15,2023
126687,10484,6646,2023-09-15,2023
134277,290,3205,2023-09-15,2023
170953,10484,3205,2023-09-15,2023
184816,683,3209,2023-09-15,2023
199470,11688,3205,2023-09-15,2023
201248,10484,152,2023-09-15,2023
236400,141,6890,2023-09-15,2023
289510,1132,10484,2023-09-15,2023
340251,36,2381,2023-09-15,2023
364234,683,3840,2023-09-15,2023
422203,11282,449,2023-09-15,2023
448854,703,6890,2023-09-15,2023
461951,114,3205,2023-09-15,2023
461954,7775,20698,2023-09-15,2023
659521,583,3840,2023-09-15,2023
19041,3840,114,2023-09-14,2023
71292,703,126,2023-09-14,2023
157113,36,6646,2023-09-14,2023
182403,2741,3729,2023-09-14,2023
225004,142,2698,2023-09-14,2023
239733,385,1467,2023-09-14,2023
241501,826,415,2023-09-14,2023
252641,865,11282,2023-09-14,2023
375857,2410,2741,2023-09-14,2023
408563,8024,6890,2023-09-14,2023
449377,3729,2698,2023-09-14,2023
449721,1083,1124,2023-09-14,2023
512394,683,2698,2023-09-14,2023
580276,449,2293,2023-09-14,2023
582074,49702,932,2023-09-14,2023
608469,2410,126,2023-09-14,2023
701937,964,14589,2023-09-14,2023
836336,2995,11282,2023-09-14,2023
1033486,14589,3714,2023-09-14,2023
248219,141,2832,2023-09-13,2023
405399,3057,2832,2023-09-13,2023
558727,968,152,2023-09-13,2023
574930,1083,49702,2023-09-13,2023
605534,1083,49702,2023-09-13,2023
701937,49702,964,2023-09-13,2023
703581,2410,2696,2023-09-13,2023
306166,290,10484,2023-09-12,2023
339829,683,3060,2023-09-12,2023
532390,265,2672,2023-09-12,2023
622461,932,2696,2023-09-12,2023
42942,3209,3060,2023-09-11,2023
60577,605,2832,2023-09-11,2023
234193,1096,605,2023-09-11,2023
272855,180,449,2023-09-11,2023
286005,354,10484,2023-09-11,2023
532390,2672,265,2023-09-11,2023
536507,703,683,2023-09-11,2023
622461,2696,932,2023-09-11,2023
843931,6676,47,2023-09-11,2023
487421,2424,49702,2023-09-10,2023
107525,6676,60949,2023-09-09,2023
199927,252,6646,2023-09-09,2023
491648,380,3060,2023-09-09,2023
494237,932,964,2023-09-09,2023
147462,12321,2441,2023-09-08,2023
288721,16704,2698,2023-09-08,2023
335725,16704,605,2023-09-08,2023
341019,252,6646,2023-09-08,2023
343052,11,449,2023-09-08,2023
136180,141,3209,2023-09-07,2023
251485,2759,1519,2023-09-07,2023
395234,1420,449,2023-09-07,2023
102226,16,58,2023-09-06,2023
140803,723,28643,2023-09-06,2023
202278,273,152,2023-09-06,2023
287700,398,19,2023-09-06,2023
326300,1041,54189,2023-09-06,2023
387143,449,968,2023-09-06,2023
476237,1237,3057,2023-09-06,2023
536475,41231,54189,2023-09-06,2023
564489,2282,3057,2023-09-06,2023
601407,520,3508,2023-09-06,2023
627163,1147,601,2023-09-06,2023
655902,141,968,2023-09-06,2023
712857,932,601,2023-09-06,2023
748505,3948,9010,2023-09-06,2023
931712,601,2861,2023-09-06,2023
16911,417,58,2023-09-05,2023
124182,338,968,2023-09-05,2023
206225,762,3057,2023-09-05,2023
275159,2698,75231,2023-09-05,2023
339328,610,1096,2023-09-05,2023
345468,1237,1184,2023-09-05,2023
419723,130,354,2023-09-05,2023
485424,180,3057,2023-09-05,2023
503988,703,601,2023-09-05,2023
820474,54189,1184,2023-09-05,2023
25557,583,368,2023-09-04,2023
46104,44,683,2023-09-04,2023
72768,1091,2293,2023-09-04,2023
184440,11282,114,2023-09-04,2023
195906,371,2832,2023-09-04,2023
256977,543,683,2023-09-04,2023
286384,985,114,2023-09-04,2023
341429,148,141,2023-09-04,2023
341516,3325,979,2023-09-04,2023
450936,148,141,2023-09-04,2023
222876,1421,3840,2023-09-02,2023
340166,157,3948,2023-09-02,2023
431811,12,683,2023-09-02,2023
39983,506,89,2023-09-01,2023
52480,7775,3325,2023-09-01,2023
64399,873,940,2023-09-01,2023
73794,800,416,2023-09-01,2023
79967,80,35,2023-09-01,2023
87854,589,7160,2023-09-01,2023
99353,3709,12321,2023-09-01,2023
124419,294,703,2023-09-01,2023
126719,583,294,2023-09-01,2023
129646,83678,660,2023-09-01,2023
131731,3522,8970,2023-09-01,2023
144244,1090,1390,2023-09-01,2023
148252,703,1025,2023-09-01,2023
148368,5,703,2023-09-01,2023
162079,1244,6676,2023-09-01,2023
163568,273,1158,2023-09-01,2023
166683,1108,366,2023-09-01,2023
170544,3911,347,2023-09-01,2023
176412,3592,63007,2023-09-01,2023
181547,940,80,2023-09-01,2023
182712,281,131,2023-09-01,2023
182904,131,405,2023-09-01,2023
182932,610,46,2023-09-01,2023
183321,931,167,2023-09-01,2023
195171,1049,6574,2023-09-01,2023
203746,162,826,2023-09-01,2023
203854,660,55686,2023-09-01,2023
217115,29,1148,2023-09-01,2023
221958,2282,1049,2023-09-01,2023
225020,418,368,2023-09-01,2023
238752,232,714,2023-09-01,2023
239949,989,2288,2023-09-01,2023
242631,29,931,2023-09-01,2023
243770,865,370,2023-09-01,2023
249513,681,3709,2023-09-01,2023
253341,11,873,2023-09-01,2023
257462,430,5,2023-09-01,2023
257751,3522,749,2023-09-01,2023
260166,703,1123,2023-09-01,2023
268113,200,206,2023-09-01,2023
271455,294,940,2023-09-01,2023
277635,1095,2687,2023-09-01,2023
277777,660,48332,2023-09-01,2023
280730,418,681,2023-09-01,2023
282429,148,985,2023-09-01,2023
284884,368,3709,2023-09-01,2023
287579,430,985,2023-09-01,2023
290862,6574,430,2023-09-01,2023
293194,79,610,2023-09-01,2023
296422,5,931,2023-09-01,2023
311489,714,152,2023-09-01,2023
312712,2414,1894,2023-09-01,2023
315128,724,317,2023-09-01,2023
316889,6195,383,2023-09-01,2023
323831,24,86,2023-09-01,2023
331779,3,2288,2023-09-01,2023
336077,36,985,2023-09-01,2023
344069,39,533,2023-09-01,2023
344605,1003,368,2023-09-01,2023
346478,148,167,2023-09-01,2023
349300,371,512,2023-09-01,2023
354666,232,3524,2023-09-01,2023
357072,2282,826,2023-09-01,2023
366729,10690,289,2023-09-01,2023
372240,1148,865,2023-09-01,2023
375885,383,703,2023-09-01,2023
381963,1184,1132,2023-09-01,2023
381967,11,1031,2023-09-01,2023
387687,714,3302,2023-09-01,2023
388266,3008,347,2023-09-01,2023
392768,631,703,2023-09-01,2023
392777,703,603,2023-09-01,2023
395677,738,723,2023-09-01,2023
409485,3057,1423,2023-09-01,2023
410854,202,385,2023-09-01,2023
412660,405,410,2023-09-01,2023
412946,499,133,2023-09-01,2023
424330,468,133,2023-09-01,2023
429901,150,1041,2023-09-01,2023
433183,281,543,2023-09-01,2023
434990,681,1108,2023-09-01,2023
447995,289,180,2023-09-01,2023
450050,667,543,2023-09-01,2023
458734,200,403,2023-09-01,2023
459988,8970,19,2023-09-01,2023
460629,583,290,2023-09-01,2023
461833,800,8970,2023-09-01,2023
462250,13,131,2023-09-01,2023
463610,703,723,2023-09-01,2023
466794,131,12321,2023-09-01,2023
466810,131,1237,2023-09-01,2023
467563,180,383,2023-09-01,2023
468301,398,1091,2023-09-01,2023
470607,703,148,2023-09-01,2023
472161,380,458,2023-09-01,2023
476836,3057,415,2023-09-01,2023
478573,27,31,2023-09-01,2023
480457,723,133,2023-09-01,2023
480883,1108,1244,2023-09-01,2023
481675,653,398,2023-09-01,2023
486051,58,601,2023-09-01,2023
487474,610,720,2023-09-01,2023
487843,5,2919,2023-09-01,2023
487969,24,583,2023-09-01,2023
490842,8970,5818,2023-09-01,2023
497291,1025,703,2023-09-01,2023
503162,1096,42,2023-09-01,2023
503977,281,180,2023-09-01,2023
504090,294,371,2023-09-01,2023
512385,399,989,2023-09-01,2023
532826,985,3709,2023-09-01,2023
535955,11,703,2023-09-01,2023
536521,499,595,2023-09-01,2023
538998,583,289,2023-09-01,2023
540333,202,276,2023-09-01,2023
543051,417,3911,2023-09-01,2023
545647,940,1531,2023-09-01,2023
554250,1241,2451,2023-09-01,2023
555820,641,410,2023-09-01,2023
563137,681,2687,2023-09-01,2023
568177,281,631,2023-09-01,2023
572919,79,1304,2023-09-01,2023
578421,200,1455,2023-09-01,2023
583199,281,350,2023-09-01,2023
589737,252,969,2023-09-01,2023
591193,618,24,2023-09-01,2023
594991,1082,738,2023-09-01,2023
601883,543,281,2023-09-01,2023
621993,1123,703,2023-09-01,2023
627226,418,8970,2023-09-01,2023
655006,631,1041,2023-09-01,2023
658534,2778,5724,2023-09-01,2023
659518,162,520,2023-09-01,2023
665390,405,3008,2023-09-01,2023
668276,23826,200,2023-09-01,2023
669366,29,1003,2023-09-01,2023
670103,294,2778,2023-09-01,2023
671594,1421,3911,2023-09-01,2023
684062,3911,1162,2023-09-01,2023
684210,989,399,2023-09-01,2023
690799,415,79,2023-09-01,2023
695454,543,3329,2023-09-01,2023
698259,678,410,2023-09-01,2023
708678,244,1158,2023-09-01,2023
711382,681,1108,2023-09-01,2023
717345,65,24,2023-09-01,2023
724520,131,150,2023-09-01,2023
728597,3325,3349,2023-09-01,2023
728982,1110,2759,2023-09-01,2023
731879,1075,979,2023-09-01,2023
744728,27,8970,2023-09-01,2023
744934,1041,750,2023-09-01,2023
745252,2740,18303,2023-09-01,2023
750886,1095,467,2023-09-01,2023
787776,9010,39097,2023-09-01,2023
794349,826,3911,2023-09-01,2023
802512,3522,678,2023-09-01,2023
802997,1162,354,2023-09-01,2023
807165,1158,244,2023-09-01,2023
811778,985,16795,2023-09-01,2023
833315,3508,660,2023-09-01,2023
851804,336,190,2023-09-01,2023
935039,660,55686,2023-09-01,2023
1004344,416,607,2023-09-01,2023
38607,1005,458,2023-08-31,2023
57328,1269,1268,2023-08-31,2023
75489,86,16,2023-08-31,2023
110036,89,3,2023-08-31,2023
112822,190,40,2023-08-31,2023
117481,60551,48332,2023-08-31,2023
157535,683,44,2023-08-31,2023
182618,631,1158,2023-08-31,2023
198067,124,173,2023-08-31,2023
212804,1095,618,2023-08-31,2023
232895,11282,1420,2023-08-31,2023
241229,244,3911,2023-08-31,2023
258919,985,873,2023-08-31,2023
287920,89,105,2023-08-31,2023
324377,1005,749,2023-08-31,2023
345746,1053,1177,2023-08-31,2023
355369,89,18,2023-08-31,2023
371814,31,371,2023-08-31,2023
381753,86,399,2023-08-31,2023
393239,1421,317,2023-08-31,2023
400680,595,347,2023-08-31,2023
432092,800,1005,2023-08-31,2023
432092,749,800,2023-08-31,2023
436064,234,499,2023-08-31,2023
438001,12321,543,2023-08-31,2023
465830,244,398,2023-08-31,2023
469787,141,252,2023-08-31,2023
487688,16795,6912,2023-08-31,2023
488996,1005,23,2023-08-31,2023
496745,3522,800,2023-08-31,2023
505194,1003,350,2023-08-31,2023
546880,800,416,2023-08-31,2023
548470,985,1031,2023-08-31,2023
559333,610,798,2023-08-31,2023
560694,703,641,2023-08-31,2023
564451,2687,6676,2023-08-31,2023
607226,273,380,2023-08-31,2023
610335,3329,720,2023-08-31,2023
621802,520,86,2023-08-31,2023
637469,369,19657,2023-08-31,2023
655456,121,416,2023-08-31,2023
670883,148,677,2023-08-31,2023
695454,512,543,2023-08-31,2023
708265,1041,583,2023-08-31,2023
721470,234,306,2023-08-31,2023
748382,1041,82,2023-08-31,2023
810570,41231,3690,2023-08-31,2023
820146,1421,595,2023-08-31,2023
848509,172,276,2023-08-31,2023
859396,1095,468,2023-08-31,2023
864121,336,1003,2023-08-31,2023
935996,2431,7179,2023-08-31,2023
955070,54189,1041,2023-08-31,2023
970609,4294,68608,2023-08-31,2023
96341,631,12,2023-08-30,2023
99499,3268,2423,2023-08-30,2023
126656,1420,7775,2023-08-30,2023
159844,24,23826,2023-08-30,2023
199258,2919,1390,2023-08-30,2023
307924,167,533,2023-08-30,2023
325223,1095,1041,2023-08-30,2023
334222,1531,16795,2023-08-30,2023
343151,18303,63007,2023-08-30,2023
344864,3911,995,2023-08-30,2023
353366,27,46,2023-08-30,2023
354482,58,244,2023-08-30,2023
381469,2288,931,2023-08-30,2023
381950,5,1025,2023-08-30,2023
400549,369,1426,2023-08-30,2023
418891,18303,61825,2023-08-30,2023
457341,724,33,2023-08-30,2023
483348,148,399,2023-08-30,2023
503770,11,162,2023-08-30,2023
539043,605,371,2023-08-30,2023
564529,1003,1025,2023-08-30,2023
567873,18303,85465,2023-08-30,2023
729814,347,610,2023-08-30,2023
743091,416,6890,2023-08-30,2023
855015,415,24,2023-08-30,2023
946883,366,336,2023-08-30,2023
955070,2778,54189,2023-08-30,2023
33781,1158,1082,2023-08-29,2023
59209,41231,2741,2023-08-29,2023
77825,416,749,2023-08-29,2023
99352,1244,605,2023-08-29,2023
134602,7775,4294,2023-08-29,2023
181477,653,30120,2023-08-29,2023
208172,3524,1390,2023-08-29,2023
225122,543,294,2023-08-29,2023
262226,1003,931,2023-08-29,2023
330909,132,1268,2023-08-29,2023
356044,610,720,2023-08-29,2023
377219,366,1049,2023-08-29,2023
481084,1049,366,2023-08-29,2023
481116,347,2727,2023-08-29,2023
513245,24,6195,2023-08-29,2023
520815,683,6890,2023-08-29,2023
585339,601,370,2023-08-29,2023
595809,410,29,2023-08-29,2023
620477,506,8970,2023-08-29,2023
622801,1038,6646,2023-08-29,2023
647534,1005,499,2023-08-29,2023
672803,7775,273,2023-08-29,2023
701226,206,28643,2023-08-29,2023
880245,336,1465,2023-08-29,2023
973085,1082,1237,2023-08-29,2023
27493,2448,237,2023-08-28,2023
193867,749,458,2023-08-28,2023
232144,89,1245,2023-08-28,2023
245537,1420,1082,2023-08-28,2023
274484,1041,54189,2023-08-28,2023
298975,244,8970,2023-08-28,2023
308133,415,290,2023-08-28,2023
318523,180,417,2023-08-28,2023
396333,114,8024,2023-08-28,2023
396561,511,2451,2023-08-28,2023
399543,40,1005,2023-08-28,2023
399553,2861,1423,2023-08-28,2023
523318,200,940,2023-08-28,2023
524677,60949,1465,2023-08-28,2023
668951,506,8970,2023-08-28,2023
735354,683,60949,2023-08-28,2023
33763,252,2239,2023-08-27,2023
164913,294,1091,2023-08-27,2023
282076,124,1108,2023-08-27,2023
300716,11,681,2023-08-27,2023
325924,6890,1005,2023-08-27,2023
340322,180,15,2023-08-27,2023
354145,2410,121,2023-08-27,2023
533662,405,350,2023-08-27,2023
543499,610,379,2023-08-27,2023
40433,244,46,2023-08-26,2023
87162,2414,1894,2023-08-26,2023
170481,398,2919,2023-08-26,2023
180337,15,12,2023-08-26,2023
216270,987,511,2023-08-26,2023
238630,738,60949,2023-08-26,2023
298583,1049,995,2023-08-26,2023
396908,141,1003,2023-08-26,2023
527966,5358,367,2023-08-26,2023
566271,1090,3840,2023-08-26,2023
663578,683,714,2023-08-26,2023
991268,13,1108,2023-08-26,2023
29364,543,1075,2023-08-25,2023
80059,36,6646,2023-08-25,2023
99254,380,398,2023-08-25,2023
130360,416,1047,2023-08-25,2023
146795,762,180,2023-08-25,2023
168166,3948,601,2023-08-25,2023
203842,800,749,2023-08-25,2023
227081,46,244,2023-08-25,2023
293228,458,589,2023-08-25,2023
293998,7775,6890,2023-08-25,2023
342012,192,1053,2023-08-25,2023
348623,29,180,2023-08-25,2023
361264,114,6646,2023-08-25,2023
424881,703,683,2023-08-25,2023
443710,533,79,2023-08-25,2023
659543,273,995,2023-08-25,2023
743600,631,703,2023-08-25,2023
891989,10484,2944,2023-08-25,2023
72857,969,2431,2023-08-24,2023
138736,141,3209,2023-08-24,2023
207048,1283,306,2023-08-24,2023
303259,44,368,2023-08-24,2023
335003,86,1063,2023-08-24,2023
340353,1010,410,2023-08-24,2023
354909,1390,607,2023-08-24,2023
447066,903,2861,2023-08-24,2023
459945,1390,607,2023-08-24,2023
467243,660,2740,2023-08-24,2023
486049,273,281,2023-08-24,2023
507700,985,677,2023-08-24,2023
698548,5,385,2023-08-24,2023
701011,1110,987,2023-08-24,2023
816124,583,1038,2023-08-24,2023
56331,200,467,2023-08-23,2023
127573,383,39,2023-08-23,2023
186368,46,416,2023-08-23,2023
234124,3840,924,2023-08-23,2023
316709,2715,54189,2023-08-23,2023
367992,1090,1025,2023-08-23,2023
402733,368,703,2023-08-23,2023
448466,336,380,2023-08-23,2023
471474,331,5358,2023-08-23,2023
526578,53646,6992,2023-08-23,2023
527350,12321,142,2023-08-23,2023
610428,18,200,2023-08-23,2023
668547,281,472,2023-08-23,2023
91849,368,58,2023-08-22,2023
144143,1038,749,2023-08-22,2023
159622,58,172,2023-08-22,2023
177821,724,1268,2023-08-22,2023
183841,749,1038,2023-08-22,2023
261905,44,276,2023-08-22,2023
279009,44,39,2023-08-22,2023
338635,58,1132,2023-08-22,2023
344107,1071,370,2023-08-22,2023
396894,449,2687,2023-08-22,2023
413843,60,80,2023-08-22,2023
415912,79,379,2023-08-22,2023
538918,46,1038,2023-08-22,2023
583404,234,6574,2023-08-22,2023
632088,2282,798,2023-08-22,2023
647376,1071,2578,2023-08-22,2023
670858,631,762,2023-08-22,2023
707221,369,19657,2023-08-22,2023
748601,1096,610,2023-08-22,2023
825199,506,1038,2023-08-22,2023
965929,55686,2740,2023-08-22,2023
143891,82,60,2023-08-21,2023
167859,252,6646,2023-08-21,2023
222805,3302,232,2023-08-21,2023
264848,2420,3325,2023-08-21,2023
272631,11282,3209,2023-08-21,2023
344299,2410,114,2023-08-21,2023
361104,131,383,2023-08-21,2023
369552,200,306,2023-08-21,2023
388465,1053,2293,2023-08-21,2023
399551,443,750,2023-08-21,2023
456492,24,3,2023-08-21,2023
506189,379,180,2023-08-21,2023
521407,6195,8970,2023-08-21,2023
584548,2441,60949,2023-08-21,2023
748061,65,1063,2023-08-21,2023
782476,1158,723,2023-08-21,2023
991268,16795,13,2023-08-21,2023
73517,23826,368,2023-08-20,2023
251845,1148,1049,2023-08-20,2023
332705,399,989,2023-08-20,2023
388125,130,366,2023-08-20,2023
429551,141,868,2023-08-20,2023
483046,27,15,2023-08-20,2023
633668,46,1025,2023-08-20,2023
659542,969,826,2023-08-20,2023
207877,244,252,2023-08-19,2023
217111,631,141,2023-08-19,2023
243302,653,3999,2023-08-19,2023
246204,367,714,2023-08-19,2023
491966,449,3209,2023-08-19,2023
555143,121,681,2023-08-19,2023
580434,1184,2727,2023-08-19,2023
59631,6890,968,2023-08-18,2023
90024,369,1245,2023-08-18,2023
146310,79,31,2023-08-18,2023
182688,449,603,2023-08-18,2023
190222,200,589,2023-08-18,2023
205657,11,603,2023-08-18,2023
223972,15,206,2023-08-18,2023
257805,121,1083,2023-08-18,2023
